C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_26_223.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_26_223.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_26_223.jpg,0,0,0,0.0001044567
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_26_303.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_26_303.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_26_303.jpg,0,0,0,0.0001175964
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_26_379.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_26_379.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_26_379.jpg,0,0.1175541,0,0.03318993
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_26_447.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_26_447.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_26_447.jpg,0,0.3564075,0,0.2691465
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_26_514.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_26_514.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_26_514.jpg,0,0.5567778,0,0.6226698
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_26_594.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_26_594.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_26_594.jpg,0,0.7955728,0,1.246631
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_26_674.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_26_674.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_26_674.jpg,0,1,0,2.185519
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_26_740.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_26_740.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_26_740.jpg,0,1,0,2.898978
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_26_813.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_26_813.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_26_813.jpg,0,1,0,3.837518
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_26_883.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_26_883.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_26_883.jpg,0,1,0,4.540353
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_26_952.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_26_952.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_26_952.jpg,0,1,0,5.469621
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_27_022.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_27_022.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_27_022.jpg,0,1,0,6.161919
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_27_093.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_27_093.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_27_093.jpg,0,1,0,7.078549
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_27_166.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_27_166.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_27_166.jpg,0,1,0,7.988166
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_27_243.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_27_243.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_27_243.jpg,0,1,0,8.665761
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_27_325.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_27_325.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_27_325.jpg,0,1,0,9.78616
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_27_408.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_27_408.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_27_408.jpg,0,1,0,10.67468
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_27_485.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_27_485.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_27_485.jpg,0,1,0,11.65441
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_27_565.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_27_565.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_27_565.jpg,0,1,0,12.46834
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_27_642.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_27_642.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_27_642.jpg,0,1,0,13.10955
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_27_721.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_27_721.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_27_721.jpg,0,1,0,13.86401
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_27_801.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_27_801.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_27_801.jpg,0,1,0,14.5999
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_27_877.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_27_877.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_27_877.jpg,0,1,0,15.48315
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_27_956.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_27_956.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_27_956.jpg,0,1,0,16.35085
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_28_035.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_28_035.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_28_035.jpg,0,1,0,17.21328
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_28_114.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_28_114.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_28_114.jpg,0,1,0,18.06375
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_28_194.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_28_194.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_28_194.jpg,0,1,0,18.90468
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_28_263.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_28_263.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_28_263.jpg,0,1,0,19.65726
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_28_331.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_28_331.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_28_331.jpg,0,1,0,20.4555
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_28_402.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_28_402.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_28_402.jpg,0,1,0,20.97063
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_28_476.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_28_476.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_28_476.jpg,0,1,0,21.78436
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_28_548.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_28_548.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_28_548.jpg,0,1,0,22.58861
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_28_621.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_28_621.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_28_621.jpg,0,1,0,23.20024
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_28_693.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_28_693.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_28_693.jpg,0,1,0,23.97628
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_28_761.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_28_761.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_28_761.jpg,0,1,0,24.55377
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_28_842.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_28_842.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_28_842.jpg,0,1,0,25.3247
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_28_921.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_28_921.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_28_921.jpg,0,1,0,26.08842
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_28_999.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_28_999.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_28_999.jpg,0,0.811048,0,26.76208
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_29_075.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_29_075.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_29_075.jpg,0,0.5394399,0,27.21614
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_29_151.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_29_151.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_29_151.jpg,0,0.3139467,0,27.4175
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_29_229.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_29_229.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_29_229.jpg,0,0.07986512,0,27.39469
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_29_305.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_29_305.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_29_305.jpg,0,0,0,27.18435
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_29_375.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_29_375.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_29_375.jpg,0,0,0,27.0209
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_29_445.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_29_445.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_29_445.jpg,0,0,0,26.80355
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_29_519.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_29_519.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_29_519.jpg,0,0,0,26.64173
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_29_587.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_29_587.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_29_587.jpg,0,0,0,26.42751
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_29_664.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_29_664.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_29_664.jpg,0,0,0,26.21502
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_29_743.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_29_743.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_29_743.jpg,0,0,0,26.05676
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_29_819.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_29_819.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_29_819.jpg,0,0,0,25.84725
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_29_895.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_29_895.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_29_895.jpg,0,0,0,25.63942
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_29_973.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_29_973.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_29_973.jpg,0,0.0430344,0,25.43328
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_30_049.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_30_049.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_30_049.jpg,0,0.2701869,0,25.36163
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_30_123.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_30_123.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_30_123.jpg,0,0.4941903,0,25.53958
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_30_196.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_30_196.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_30_196.jpg,0,0.6810777,0,25.81364
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_30_270.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_30_270.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_30_270.jpg,0,0.9336948,0,26.379
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_30_343.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_30_343.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_30_343.jpg,0.05,1,0,26.9391
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_30_413.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_30_413.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_30_413.jpg,0.25,1,0,27.65801
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_30_481.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_30_481.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_30_481.jpg,0.4,1,0,28.14326
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_30_554.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_30_554.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_30_554.jpg,0.6000001,1,0,28.69403
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_30_625.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_30_625.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_30_625.jpg,0.8000001,1,0,28.55648
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_30_697.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_30_697.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_30_697.jpg,0,1,0,28.8902
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_30_770.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_30_770.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_30_770.jpg,0,0.8522284,0,28.86361
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_30_840.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_30_840.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_30_840.jpg,0,0.6875053,0,27.99455
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_30_912.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_30_912.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_30_912.jpg,0,0.4329949,0,27.41438
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_30_976.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_30_976.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_30_976.jpg,0,0.2719795,0,26.93997
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_31_048.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_31_048.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_31_048.jpg,0,0.01949291,0,26.18015
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_31_118.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_31_118.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_31_118.jpg,0,0,0,25.69322
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_31_184.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_31_184.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_31_184.jpg,0.1,0,0,25.13778
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_31_259.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_31_259.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_31_259.jpg,0.25,0,0,24.46565
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_31_333.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_31_333.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_31_333.jpg,0.45,0,0,23.72868
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_31_406.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_31_406.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_31_406.jpg,0.6500001,0,0,22.94839
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_31_477.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_31_477.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_31_477.jpg,0.8000001,0,0,22.14448
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_31_549.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_31_549.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_31_549.jpg,0,0,0,21.30911
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_31_621.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_31_621.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_31_621.jpg,0,0,0,20.78939
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_31_693.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_31_693.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_31_693.jpg,0,0,0,20.17952
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_31_766.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_31_766.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_31_766.jpg,0,0,0,19.55147
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_31_838.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_31_838.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_31_838.jpg,0,0,0,18.95725
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_31_909.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_31_909.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_31_909.jpg,-0.05,0,0,18.35612
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_31_978.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_31_978.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_31_978.jpg,-0.2,0,0,18.14941
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_32_051.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_32_051.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_32_051.jpg,-0.4,0,0,17.39739
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_32_123.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_32_123.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_32_123.jpg,0,0,0,16.79069
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_32_194.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_32_194.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_32_194.jpg,0,0,0,16.14468
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_32_263.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_32_263.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_32_263.jpg,0,0,0,15.84935
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_32_334.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_32_334.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_32_334.jpg,0,0,0,15.21588
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_32_401.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_32_401.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_32_401.jpg,-0.1,0,0,14.46416
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_32_471.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_32_471.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_32_471.jpg,-0.3,0,0,14.30557
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_32_538.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_32_538.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_32_538.jpg,0,0,0,13.77957
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_32_607.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_32_607.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_32_607.jpg,0,0,0,13.53634
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_32_685.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_32_685.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_32_685.jpg,-0.15,0,0,13.17542
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_32_760.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_32_760.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_32_760.jpg,-0.3,0,0,12.63283
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_32_839.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_32_839.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_32_839.jpg,-0.5000001,0,0,12.23529
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_32_913.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_32_913.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_32_913.jpg,0,0,0,11.90754
C:\Users\realj\Documents\Car\IMG\center_2024_01_25_22_48_32_988.jpg,C:\Users\realj\Documents\Car\IMG\left_2024_01_25_22_48_32_988.jpg,C:\Users\realj\Documents\Car\IMG\right_2024_01_25_22_48_32_988.jpg,0,0,0,11.73025
